"id","linnworks_code","product_name","category"
"10732","PNKWHTFL- VAR","Artificial Mini Orchid Flowers","Default"
"10733","POCHSTMUMFLWR- VAR","Artificial Chrysanthemum Potted Plant","Default"
"10734","POMPOM-VAR","Artificial Grass Plant with Buds","Default"
"10735","PORCPARENT","Orchid̩e artificielle","Default"
"10736","POTTEDTREE- VAR","Potted Rose Tree Artificial Plant","Default"
"10737","POUCHCAMSING","Camomile Pouch","Filling"
"10738","POUCHLAVCAM-VAR","Dried Lavender & Camomile Filled Pouches Set","Default"
"10739","POUCHLAVSING","Lavender Pouch","Filling"
"10740","POUFFEBEANCHEVBLK","Pouffe Beans Thick Cheveron Black - 3 sizes","Default"
"10741","POUFFEBEANCHINDMULT","Pouffe Beans Chindi Diamond Multi","Default"
"10742","POUFFEBEANCHINDWHT","Cubes Beans - Chindi Diamond - White - 2 Sizes","Default"
"10743","POUFFEBEANFOLK","Pouffe Beans - Folk - Multi","Default"
"10744","POUFFEBEANFOLK-VAR","Ebay - Pouffe Beans - Folk - Multi","Default"
"10745","POUFFEBEANHERRMULTI","Pouffe Beans Jute Herringbone Black - 2 sizes","Default"
"10746","POUFFEBEANIKATBLU","Pouffe Beans Ikat Blue - 3 sizes","Default"
"10747","POUFFEBEANJUTEMULTI","Pouffe Beans Jute Diamond Black - 2 sizes","Default"
"10748","POUFFEBEANSALBLK","Pouffe Beans Cotton Selam Stripe Black - 3 sizes","Default"
"10749","POUFFEBEANSALBLU","Pouffe Beans Cotton Selam Stripe Blue - 3 sizes","Default"
"10750","POUFFEBEANSAL-VAR","Ebay - Stripe Bean Filled Pouffe Tall - 45 x 40 cm","Default"
"10751","ROBETTHBLU-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Blue - L / XL (BT1245B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10752","ROBETTHBLU-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Blue - S / M (BT1245A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10753","ROBETTHBLU-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Blue - XXL (BT1245C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10754","ROBETTHCHA","Bathrobe - Luxury Adult Hooded Charcoal Grey","Default"
"10755","ROBETTHCHA-K","Bathrobe - Kids Hooded Charcoal Grey Small & Large","Default"
"10756","ROBETTHCHA-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - Charcoal - Kids Large (BT1246B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10757","ROBETTHCHA-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - Charcoal - Kids Small (BT1246A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10758","ROBETTHCHA-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Charcoal - L / XL (BT1247B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10759","ROBETTHCHA-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Charcoal - S / M (BT1247A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10760","ROBETTHCHA-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Charcoal - XXL (BT1247C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10761","ROBETTHCRE","Bathrobe - Cream Luxury Adults Dressing Gown Hooded","Default"
"10762","ROBETTHCRE-K","Bathrobe - Kids Cream Gown with Hood","Default"
"10763","ROBETTHCRE-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - Cream - Kids Large (BT1250B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10764","ROBETTHCRE-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - Cream - Kids Small (BT1250A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10765","ROBETTHCRE-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Cream - L / XL (BT1251B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10766","ROBETTHCRE-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Cream - S / M (BT1251A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10767","ROBETTHCRE-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Cream - XXL (BT1251C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10768","ROBETTHGRN","Bathrobe -  Fern Green Adults Dressing Gown Hood","Default"
"10769","ROBETTHGRN-K","Bathrobe - Light Green Kids Hooded","Default"
"10770","ROBETTHGRN-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - Fern Green - Kids Large (BT1252B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10771","ROBETTHGRN-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - Fern Green - Kids Small (BT1252A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10772","ROBETTHGRN-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Fern Green - L / XL (BT1253B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10773","ROBETTHGRN-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Fern Green - S / M (BT1253A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10774","ROBETTHGRN-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Fern Green - XXL (BT1253C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10775","ROBETTHGRP","Bathrobe - Purple Adults Dressing Gown with Hood","Default"
"10776","ROBETTHGRP-K","Bathrobe - Kids Purple Dressing Gown Hooded","Default"
"10777","ROBETTHGRP-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - Grape - Kids Large (BT1254B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10778","ROBETTHGRP-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - Grape - Kids Small (BT1254A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10779","ROBETTHGRP-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Grape - L / XL (BT1255B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10780","ROBETTHGRP-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Grape - S / M (BT1255A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10781","ROBETTHGRP-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Grape - XXL (BT1255C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10782","ROBETTHNAV","Homescapes Navy Blue Dressing Gown 100% Egyptian Cotton Terry Towelling Hooded Unisex Bathrobe with Hood","Default"
"10783","ROBETTHNAV-K","Bathrobe - Kids Navy Blue Dressing Gown with Hood","Default"
"10784","ROBETTHNAV-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - Navy - Kids Large (BT1256B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10785","ROBETTHNAV-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - Navy - Kids Small (BT1256A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10786","ROBETTHNAV-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Navy - L / XL (BT1257B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10787","ROBETTHNAV-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Navy - S / M (BT1257A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10788","ROBETTHNAV-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Navy - XXL (BT1257C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10789","ROBETTHNUT","Bathrobe - Brown Adults Dressing Gown with Hooded","Default"
"10790","ROBETTHNUT-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - Chestnut - Kids Large (BT1248B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10791","ROBETTHNUT-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - Chestnut - Kids Small (BT1248A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10792","ROBETTHNUT-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Chestnut - L / XL (BT1249B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10793","ROBETTHNUT-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Chestnut - S / M (BT1249A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10794","ROBETTHNUT-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Chestnut - XXL (BT1249C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10795","ROBETTHSGRY","Bathrobe - Silver Grey Adults Dressing Gown with Hood","Default"
"10796","ROBETTHSGRY-K","Bathrobe - Kids Silver Grey Hooded","Default"
"10797","ROBETTHSGRY-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - Silver Grey - Kids Large (BT1258B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10798","ROBETTHSGRY-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - Silver Grey - Kids Small (BT1258A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10799","ROBETTHSGRY-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Silver Grey - L / XL (BT1259B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10800","ROBETTHSGRY-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - Silver Grey - S / M (BT1259A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10801","ROBETTHSGRY-XXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - Silver Grey - XXL (BT1259C-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10802","ROBETTHWHT","Bathrobe - White Adults Dressing Gown Hooded","Default"
"10803","ROBETTHWHT-K","Bathrobe - Kids White Dressing Gown Hooded","Default"
"10804","ROBETTHWHT-KLRG-P","Bathrobe - Egyptian Cotton Terry - Hooded - White - Kids Large (BT1260B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10805","ROBETTHWHT-KSML-P","Bathrobe - Egyptian Cotton Terry - Hooded - White - Kids Small (BT1260A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10806","ROBETTHWHT-LXL-P","Bathrobe - Egyptian Cotton Terry - Hooded - White - L / XL (BT1261B-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10807","ROBETTHWHT-SM-P","Bathrobe - Egyptian Cotton Terry - Hooded - White - S / M (BT1261A-P) - PERSONALISED","Bath - Robes - PERSONALISED"
"10808","RUGRAYCHOROU","Rug - Rayona - Chocolate - Round 150 cm**","Rugs/Discontinued"
"10809","RUGRDENIMBLU-120180","Rug - Recycled - Denim - 120 x 180 cm (RU1327E)","Rugs"
"10810","RUGRDENIMBLU-150240","Rug - Recycled - Denim - 150 x 240 cm (RU1327F)","Rugs"
"10811","RUGRDENIMBLU-150R","Rug - Recycled - Denim - 150 cm Round (RU1327G)","Rugs"
"10812","RUGRDENIMBLU-6090","Rug - Recycled - Denim - 60 x 90 cm (RU1327A)","Rugs"
"10813","RUGRDENIMBLU-66200","Rug - Recycled - Denim - 66 x 200 cm Runner (RU1327C)","Rugs"
"10814","RUGRDENIMBLU-70120","Rug - Recycled - Denim - 70 x 120 cm (RU1327B)","Rugs"
"10815","RUGRDENIMBLU-90150","Rug - Recycled - Denim - 90 x 150 cm (RU1327D)","Rugs"
"10816","RUGWOOLRNDBLUE","Rug - Tuffted Wool - Blue - 70 cm Round ** (RU1199)","Rugs/Discontinued"
"10817","RUHAD120CHO","Rug - Hadrian - Chocolate  - 4x6 **","Rugs/Discontinued"
"10818","RUHAD120NAT","Rug - Hadrian - Natural - 4x6 **","Rugs/Discontinued"
"10819","RUHAN120MOS","Rug - Hanbury - Natural Chocolate Check - 4 x 6 **","Rugs/Discontinued"
"10820","RUHLSTRBLU","Blue Brown White Striped luxury Washable 100% Cotton Shower Bath Mat  ","Bath - Mats/Discontinued"
"10821","RUHLSTRBRO","Handloom Stripe - Brown - Bath Mat - 50x80cm ** (BT1142)","Bath - Mats/Discontinued"
"10822","RUHUD","Rug - Hudson - Chocolate Cream - (RU1143A)","Default"
"10823","RUHUD120BLA","Rug - Hudson - Black - 4x6 ** (RU1140B)","Rugs/Discontinued"
"10824","RUHUD120CHO","Rug - Hudson - Chocolate Brown - 4x6 **","Rugs/Discontinued"
"10825","RUHUD90BLA","Rug - Hudson - Black - 3x5 ** (RU1140A)","Rugs/Discontinued"
"10826","RUKILIMMULT","Kilim Rugs","Default"
"10827","RUKILIMMULTI","Rug - Cotton Kilim Printed - Multi - (RU1194D)","Default"
"10828","RUKLMPTBLKBRN-VAR","Ebay - Cotton Kilim Printed Rug Terracotta, Black and Brown Design","Default"
"10829","RUKWPNAT120","Rug - KWP - Natural - 4x6 **","Rugs/Discontinued"
"10830","RUNIONJCKRD-VAR","Ebay - Cotton Printed Rug Union Jack, Flag Print, Red and Blue","Default"
"10831","RUNNER","Solid - Table Runner","Default"
"10832","RUPLUBOR50BEI","Plush Border - Beige - 50x80 ** (BT1148A)","Rugs/Discontinued"
"10833","RUPLUBOR50PIN","Plush Border - Pink - 50x80 ** (BT1150A)","Rugs/Discontinued"
"10834","RUPLUBOR60BEI","Plush Border - Beige - 60 x100 ** (BT1148B)","Rugs/Discontinued"
"10835","RUPLUBOR60BLU","Plush Border - Blue - 60 x100 ** (BT1149B)","Rugs/Discontinued"
"10836","RUPLUBOR90BEI","Plush Border - Beige - 90 x150 ** (BT1148C)","Rugs/Discontinued"
"10837","RUPLUBOR90BLU","Plush Border - Blue - 90 x150 ** (BT1149C)","Rugs/Discontinued"
"10838","RUPLUBOR90PIN","Plush Border - Pink - 90x150 ** (BT1150C)","Rugs/Discontinued"
"10839","RUPLUBORBEI","Plush Border - Beige","Default"
"10840","RUPLUBORBLU","Plush Border - Blue","Default"
"10841","RUPLUBORPIN","Plush Border -Pink","Default"
"10842","RURAY","Rug - Rayona - Red - (RU1153A)","Default"
"10843","RURAY120BEI","Rug - Rayona - Beige/Gold - 4x6 **","Rugs/Discontinued"
"10844","RURAY90BEI","Rug - Rayona - Beige/Gold- 3x5 **","Rugs/Discontinued"
"10845","RURAY90CHO","Brown Thick Shaggy Sparkle Spaghetti Designer Rugs Silk Like Small Large Plain","Rugs/Discontinued"
"10846","RUSOLCHEN- VAR","Ebay Rug - Cotton Chenille Solid","Default"
"10847","RUSOLCHENBLK","Rug - Cotton Chenille Solid - Black - (RU1162B)","Default"
"10848","RUSOLCHENBLU","Chenille Rug Blue","Default"
"10849","RUSOLCHENCER","Rug - Cotton Chenille Solid - Cerise - (RU1160B)","Default"
"10850","RUSOLCHENCHOC","Rug - Cotton Chenille Solid - Chocolate - (RU1164C)","Default"
"10851","RUSOLCHENL- VAR","Ebay Rugs Cotton Chenille Solid","Default"
"10852","RUSOLCHENNAT","Rug - Cotton Chenille Solid - Natural - (RU1158C)","Default"
"10853","RUSOLCHENORA","Rug - Cotton Chenille Solid - Orange - (RU1161B)","Default"
"10854","RUSOLCHENPUR","Rug - Cotton Chenille Solid - Purple - (RU1163B)","Default"
"10855","RUCALMBLUWHI60","Rug - Keep Calm Carry On - Blue White - 60 x 100 cm (RU1174A)","Rugs/Discontinued"
"10856","RUCALMBLUWHI90","Rug - Keep Calm Carry On - Blue White - 90 x 150 cm (RU1174B)","Rugs/Discontinued"
"10857","RUCALMNATRED","Rug - Keep Calm Carry On - Natural Red - (RU1173A)","Default"
"10858","RUCALMNATRED60","Rug - Keep Calm Carry On - Natural Red - 60 x 100 cm (RU1173A)","Rugs/Discontinued"
"10859","RUCALMNATRED90","Rug - Keep Calm Carry On - Natural Red - 90 x 150 cm (RU1173B)","Rugs/Discontinued"
"10860","RUCALMORAWHI","Rug - Keep Calm Carry On - Orange White - (RU1196A)","Default"
"10861","RUCALMORAWHI60","Rug - Keep Calm Carry On - Orange White - 60 x 100 cm (RU1196A)","Rugs/Discontinued"
"10862","RUCALMORAWHI90","Rug - Keep Calm Carry On - Orange White - 90 x 150 cm (RU1196B)","Rugs/Discontinued"
"10863","RUCALMPURWHI","Rug - Keep Calm Carry On - Purple White - (RU1197A)","Default"
"10864","RUCALMPURWHI60","Rug - Keep Calm Carry On - Purple White - 60 x 100 cm (RU1197A)","Rugs/Discontinued"
"10865","RUCALMREDWHI","Rug - Keep Calm Carry On - Red White - (RU1198A)","Default"
"10866","RUCALMREDWHI60","Rug - Keep Calm Carry On - Red White - 60 x 100 cm (RU1198A)","Rugs/Discontinued"
"10867","RUCALMREDWHI90","Rug - Keep Calm Carry On - Red White - 90 x 150 cm (RU1198B)","Rugs/Discontinued"
"10868","RUCHENILLELILM","Rug - Cotton Chenille Stripe - Lilac Multi - (RU1157B)","Default"
"10869","RUCHENILLEREDM","Rug - Cotton Chenille Stripe - Red Multi - (RU1156A)","Default"
"10870","RUCHINDIMUL","Chindi Rugs","Default"
"10871","RUCOTMBRS-VAR","Ebay - Multi Colour Cotton Small Rug, Mats, Blue, Red","Default"
"10872","RUCOTMTBLUBLK40","Handmade Blue Red White Indian Rugs Hand Woven Mat Cotton Large Small Striped","Rugs/Discontinued"
"10873","RUCOTMTREDBLK40","Floor Mat - Red/Multi - 40 x 60cm (RU1112)","Rugs/Discontinued"
"10874","RUDALBLK","Rug - Dallas - Black - (RU1118B)","Default"
"10875","RUDALBRN","Rug - Dallas - Brown","Default"
"10876","RUDALCHOC","Leather - Shaggy - Rug - Dallas - Chocolate","Default"
"10877","RUDALCHOC_DELETED","Rug - Dallas - Chocolate","Default"
"10878","RUDALRED","Rug - Dallas - Red - (RU1121B)","Default"
"10879","RUGBUTCRO35NAT","Rug - Buttercross - Natural - 3x5 **","Rugs/Discontinued"
"10880","RUGDALSBCR-VAR","Ebay - Dallas Leather Shaggy Rug for Living Room | Black, Brown, Chocolate, Red","Default"
"10881","RUGDENBLK","Rug - Denver - Black- (RU1122C)","Default"
"10882","RUGDENBRO","Leather Rug Denver Brown","Default"
"10883","RUGDENLWBCH-VAR","Ebay- Denver Leather Woven Rugs Black and Chocolate","Default"
"10884","RUGGINGHAM-VAR","Ebay - All Gingham Rugs","Default"
"10885","RUGHUDSON150AUB","Rug - Hudson - Aubergine - 5x8 ** (RU1139C)","Rugs/Discontinued"
"10886","RUGINGLIBEI","Rug - Gingham Check - Beige","Default"
"10887","RUGINGLIBLU","Rug - Gingham Check - Blue - (RU1171B)","Default"
"10888","RUGINGLIM","Rug - Gingham Check - Lime Green - (RU1168B)","Default"
"10889","RUGINGORA","Rug - Gingham Check - Orange - 60 x 90cm (RU1170A)","Default"
"10890","RUGINGPIN","Rug - Gingham Check - Pink - (RU1169D)","Default"
"10891","RUGINGYEL","Rug - Gingham Check - Yellow - (RU1167D)","Default"
"10892","RUSOLCHENSAG","Rug - Cotton Chenille Solid - Sage Green - (RU1165B)","Default"
"10893","RUSPAGHETTIIVO90","Rug - Spaghetti - Ivory - 3 x 5 **","Rugs/Discontinued"
"10894","RUUNIONJKBLU","Rug - Union Jack - (RU1172B)","Default"
"10895","RUUNIONJKBLU60","Rug - Union Jack - 60 x 90cm (RU1172A)","Rugs/Discontinued"
"10896","RUUNIONJKBLU66","Rug - Union Jack - 66 x 200cm (RU1172C)","Rugs/Discontinued"
"10897","RUUNIONJKBLU70","Rug - Union Jack - 70 x 120cm (RU1172B)","Rugs/Discontinued"
"10898","RUWOVDIA50","Woven Diamond - Bath Mat - 50x80cm","Default"
"10899","RUWOVDIA50BEI","Diamond Pattern Large Beige Bath Mat Non Slip Bath Runner Bath Rugs","Bath - Mats/Discontinued"
"10900","RUWOVDIA50WHI","Woven Diamond - White - Bath Mat - 50x80cm ** (BT1139A)","Bath - Mats/Discontinued"
"10901","RUWOVDIA70","Woven Diamond - Bath Mat - 70x120cm","Default"
"10902","SAMP-1000TC-CRE","SAMPLE - 1000TC - Cream","SAMPLES"
"10903","SAMP-1000TC-DGRY","SAMPLE - 1000TC - Dark Grey","SAMPLES"
"10904","SAMP-1000TC-MBEI","SAMPLE - 1000TC - Moonlight Beige","SAMPLES"
"10905","SAMP-1000TC-WHT","SAMPLE - 1000TC - White","SAMPLES"
"10906","SAMP-200TC-BLK","SAMPLE - 200TC - Black","SAMPLES"
"10907","SAMP-200TC-BLU","SAMPLE - 200TC - Blue","SAMPLES"
"10908","SAMP-200TC-CHO","SAMPLE - 200TC - Chocolate","SAMPLES"
"10909","SAMP-200TC-CRM","SAMPLE - 200TC - Cream","SAMPLES"
"10910","SAMP-200TC-GRP","SAMPLE - 200TC - Grape","SAMPLES"
"10911","SAMP-200TC-NAV","SAMPLE - 200TC - Navy","SAMPLES"
"10912","SAMP-200TC-PLU","SAMPLE - 200TC - Plum","SAMPLES"
"10913","SAMP-200TC-PNK","SAMPLE - 200TC - Pink","SAMPLES"
"10914","SAMP-200TC-RED","SAMPLE - 200TC - Red","SAMPLES"
"10915","SAMP-200TC-SGRY","SAMPLE - 200TC - Silver Grey","SAMPLES"
"10916","SAMP-200TC-TEA","SAMPLE - 200TC - Teal","SAMPLES"
"10917","SAMP-200TC-WHT","SAMPLE - 200TC - White","SAMPLES"
"10918","SAMP-330TC-BLK","SAMPLE - 330TC - Black","SAMPLES"
"10919","SAMP-330TC-BLU","SAMPLE - 330TC - Blue","SAMPLES"
"10920","SAMP-330TC-CRE","SAMPLE - 330TC - Cream","SAMPLES"
"10921","SAMP-330TC-PNK","SAMPLE - 330TC - Pink","SAMPLES"
"10922","SAMP-330TC-SAG","SAMPLE - 330TC - Sage","SAMPLES"
"10923","SAMP-330TC-TAU","SAMPLE - 330TC - Taupe","SAMPLES"
"10924","SAMP-330TC-VIO","SAMPLE - 330TC - Violet","SAMPLES"
"10925","SAMP-330TC-WHT","SAMPLE - 330TC - White","SAMPLES"
"10926","SAMP-BLKOUT-AUB","SAMPLE - Blackout - Aubergine","SAMPLES"
"10927","SAMP-BLKOUT-BLK","SAMPLE - Blackout - Black","SAMPLES"
"10928","SAMP-BLKOUT-BLU","SAMPLE - Blackout - Blue","SAMPLES"
"10929","SAMP-BLKOUT-CRE","SAMPLE - Blackout - Cream","SAMPLES"
"10930","SAMP-BLKOUT-GRN","SAMPLE - Blackout - Green","SAMPLES"
"10931","SAMP-BLKOUT-LAT","SAMPLE - Blackout - Latte","SAMPLES"
"10932","SAMP-BLKOUT-PNK","SAMPLE - Blackout - Pink","SAMPLES"
"10933","SAMP-BLKOUT-WIN","SAMPLE - Blackout - Wine","SAMPLES"
"10934","SAMP-CABLE-BLU","SAMPLE - Cable Knit - Blue","SAMPLES"
"10935","SAMP-CABLE-BRO","SAMPLE - Cable Knit - Brown","SAMPLES"
"10936","SAMP-CABLE-GRY","SAMPLE - Cable Knit - Grey","SAMPLES"
"10937","SAMP-CABLE-NAT","SAMPLE - Cable Knit - Natural","SAMPLES"
"10938","SAMP-CABLE-NAV","SAMPLE - Cable Knit - Navy","SAMPLES"
"10939","SAMP-CABLE-PASBLU","SAMPLE - Cable Knit - Pastel Blue","SAMPLES"
"10940","SAMP-CABLE-PASGRN","SAMPLE - Cable Knit - Pastel Green","SAMPLES"
"10941","SAMP-CABLE-PASPNK","SAMPLE - Cable Knit - Pastel Pink","SAMPLES"
"10942","SAMP-CHEN-MIN","SAMPLE - Chenille  - Mink","SAMPLES"
"10943","SAMP-CHEN-NAT","SAMPLE - Chenille  - Natural","SAMPLES"
"10944","SAMP-CHEN-PEW","SAMPLE - Chenille  - Pewter","SAMPLES"
"10945","SAMP-CHEN-WIN","SAMPLE - Chenille  - Wine","SAMPLES"
"10946","SAMPCOL","Columbus (Industrial) - Wood Sample","SAMPLES"
"10947","SAMP-COT-BAL","SAMPLE - Cotton - Ballet","SAMPLES"
"10948","SAMP-COT-BCBLU","SAMPLE - Cotton - Block Check - Blue","SAMPLES"
"10949","SAMP-COT-BCGRN","SAMPLE - Cotton - Block Check - Green","SAMPLES"
"10950","SAMP-COT-BCORG","SAMPLE - Cotton - Block Check - Orange","SAMPLES"
"10951","SAMP-COT-BCPNK","SAMPLE - Cotton - Block Check - Pink","SAMPLES"
"10952","SAMP-COT-BEI","SAMPLE - Cotton - Solid - Beige","SAMPLES"
"10953","SAMP-COT-BIRDFLOW","SAMPLE - Cotton - Birds & Flowers","SAMPLES"
"10954","SAMP-COT-BIRDWIRE","SAMPLE - Cotton - Birds on Wire","SAMPLES"
"10955","SAMP-COT-BLK","SAMPLE - Cotton - Solid - Black","SAMPLES"
"10956","SAMP-COT-BLKWATCH","SAMPLE - Cotton - Black Watch Tartan Check","SAMPLES"
"10957","SAMP-COT-BUTFLY","SAMPLE - Cotton - Butterfly","SAMPLES"
"10958","SAMP-COT-CER","SAMPLE - Cotton - Solid - Cerise Hot Pink","SAMPLES"
"10959","SAMP-COTCHK-BLKWHT","SAMPLE - Cotton Check - Black & White","SAMPLES"
"10960","SAMP-COTCHK-GRYRED","SAMPLE - Cotton Check - Grey & Red","SAMPLES"
"10961","SAMP-COTCHK-GRYYELL","SAMPLE - Cotton Check - Grey & Yellow","SAMPLES"
"10962","SAMP-COTCHK-RED","SAMPLE - Cotton Check - Red","SAMPLES"
"10963","SAMP-COT-CHOC","SAMPLE - Cotton - Solid - Chocolate","SAMPLES"
"10964","SAMP-COT-CRE","SAMPLE - Cotton - Solid - Cream","SAMPLES"
"10965","SAMP-COT-CUPCAKE","SAMPLE - Cotton - Cup Cakes","SAMPLES"
"10966","SAMP-COT-EDTART","SAMPLE - Cotton - Edward Tartan Check","SAMPLES"
"10967","SAMP-COT-GINGBEI","SAMPLE - Cotton - Gingham - Beige","SAMPLES"
"10968","SAMP-COT-GINGBLU","SAMPLE - Cotton - Gingham - Blue","SAMPLES"
"10969","SAMP-COT-GINGPNK","SAMPLE - Cotton - Gingham - Pink","SAMPLES"
"10970","SAMP-COT-GINGYEL","SAMPLE - Cotton - Gingham - Yellow","SAMPLES"
"10971","SAMP-COT-GRY","SAMPLE - Cotton - Solid - Grey","SAMPLES"
"10972","SAMP-COT-HEARTPNK","SAMPLE - Cotton - Hearts - Pink","SAMPLES"
"10973","SAMP-COT-HEARTRED","SAMPLE - Cotton - Hearts - Red","SAMPLES"
"10974","SAMP-COT-LBLU","SAMPLE - Cotton - Solid - Light Blue","SAMPLES"
"10975","SAMP-COT-LIM","SAMPLE - Cotton - Solid - Lime Green","SAMPLES"
"10976","SAMP-COT-LPNK","SAMPLE - Cotton - Solid - Light Pink","SAMPLES"
"10977","SAMP-COT-MAU","SAMPLE - Cotton - Solid - Mauve","SAMPLES"
"10978","SAMP-COT-MDTART","SAMPLE - Cotton - Macduff Tartan Check","SAMPLES"
"10979","SAMP-COT-MILPNK","SAMPLE - Cotton - Milan Pink Stripes","SAMPLES"
"10980","SAMP-COT-MULTISTRP","SAMPLE - Cotton - Multi Colour Stripes","SAMPLES"
"10981","SAMP-COT-NAV","SAMPLE - Cotton - Solid - Navy","SAMPLES"
"10982","SAMP-COT-NEWENG","SAMPLE - Cotton - New England","SAMPLES"
"10983","SAMP-COT-ORG","SAMPLE - Cotton - Solid - Orange","SAMPLES"
"10984","SAMP-COT-OSAKA","SAMPLE - Cotton - Osaka Green Stripes","SAMPLES"
"10985","SAMP-COT-OWL","SAMPLE - Cotton - Owl","SAMPLES"
"10986","SAMP-COT-PAIS","SAMPLE - Cotton - Pure Paisley","SAMPLES"
"10987","SAMP-COT-PAISDOT","SAMPLE - Cotton - Paisley & Dots","SAMPLES"
"10988","SAMP-COT-PLU","SAMPLE - Cotton - Solid - Plum","SAMPLES"
"10989","SAMP-COT-POLBLU","SAMPLE - Cotton - Polka Dots - Blue","SAMPLES"
"10990","SAMP-COT-POLMULTI","SAMPLE - Cotton - Polka - Multi","SAMPLES"
"10991","SAMP-COT-POLPNK","SAMPLE - Cotton - Polka Dots - Pink","SAMPLES"
